PM2_5,PM10,NO2,SO2,CO,Temperature,Humidity,label
123.78148173770091,140.22093852994155,41.2123349479526,7.775311776032897,0.7706699486457554,22.6062562551284,78.44230963813459,2
55.3780888689481,56.24293845938916,9.383808658970935,10.282546560031996,1.948577913906982,16.76299763946901,85.53870577670872,1
72.80251098294751,81.24287718190408,26.622554674454342,8.954674323470691,1.0126907876107845,25.447649850291203,76.90972931825033,2
41.60739412066884,52.38742338290011,66.15858286964726,16.095365121552554,0.9524900522666455,17.399922741260895,52.19872442093867,1
53.286397818378234,66.9340541178511,15.704954464214904,9.006615534753342,1.6032327210450459,17.86024398110898,82.8109493006229,1
7.184258715282425,28.2475916821557,21.984197273906254,9.063977926075552,0.6871825771115592,30.33432244399265,52.008327282136904,1
71.41600084191526,87.0208042660652,10.967787093581471,8.221663879639465,2.1135046886733897,26.24885138705463,77.87943704863318,2
23.410576392333702,34.17173960657464,16.97495155883516,13.885782348359234,0.9354116031885586,15.793058338037724,67.46007573948832,0
48.13927146983438,52.10044750552322,21.196110665561616,4.925679241899095,0.2631635056925641,23.20156663679176,43.554125102808314,1
31.572651032029405,45.43552001842704,13.341573647445575,13.933340093031202,1.271343600807052,29.755853139049144,96.81238554603001,1
36.51479955576445,67.16522986264135,26.763536760858774,11.614557869615453,0.897477430989008,33.86563345550309,72.08175800881206,1
92.36764292971327,113.39817648057152,2.8757337151448468,15.531834049875357,0.9541638480436396,24.172283972558667,68.71932491459009,2
0.033155038795086966,34.31991470212694,3.880499107587461,10.46291088432442,0.8810335085884806,31.761131177307778,68.74282118715018,0
21.998419909705525,42.79443574699646,20.212961013038083,18.56817949980565,0.38130570105878,17.322384315951936,53.42412149874464,0
80.92161110688599,99.66435146551875,13.739799846132371,12.425647555581538,1.416817677926153,26.753017198653815,17.75973876408812,2
43.67538532153053,83.64389805251523,8.17745739140284,2.699628035015726,0.16252284587930854,24.62263642899674,66.83990381214647,1
59.02922174491855,79.62982220226378,24.144628777518758,17.43015390484592,0.559072298186806,26.99905328179684,89.34632866043019,1
54.45930782302542,61.489852467196265,21.646908203758137,17.48047913489342,0.05698031699459272,33.736124414047076,59.70293411652914,1
9.481004161518754,16.10079721631557,7.355455134611617,11.447709517848521,1.6201014556578166,29.74219117715877,51.5207365148398,1
32.98529149069047,53.885966056293505,37.72164672149289,7.915518929670455,0.30191674333826635,28.899997970801703,16.228164305182432,0
71.75490256503097,80.01979981319559,32.0381154721428,0.6107231826387238,0.3756747660371917,28.91507503469973,86.40864950935854,2
67.40203230217142,73.34779048114564,28.354210338942146,9.111596866154585,0.5297830481300969,18.61691023288315,58.838446099999246,2
54.096894420895154,67.05258376819238,61.69106090900006,0.17690443004556222,0.17059761791999828,16.669573722591608,96.11315186503094,1
75.32839810024961,96.46932514242616,36.41472178366506,6.26906360824085,0.5318459557173307,20.688028782676398,67.67621385400982,2
40.59912308252714,81.07117410959438,28.236843174530293,7.9580305523133905,0.9767573469701454,21.523517959952052,39.856331610150775,2
82.87094870242777,93.90105386202606,1.087838253792988,12.245922951093982,1.3328516942419264,28.325130231321946,69.06073276168453,2
58.743752787115405,64.74931268414885,48.356412395165144,6.097654313966757,2.032311793159733,31.530634725483363,44.682747133701696,2
33.40367126405792,46.5679740453483,17.98087429541947,7.920699300701226,0.09537045665344834,21.274874708190037,84.91983202003382,0
33.71994763717494,43.045015546253836,20.84205177569909,10.609531188563226,1.3173996582868706,26.093797228863682,33.62914096243178,1
53.30155069651473,72.91668442956458,46.14660592210902,12.62804773397043,0.727264117301188,26.953460045785974,74.45937751209044,1
107.07061749871227,128.00351611649344,20.257210192197586,1.894568018615205,0.8726388388537274,14.514021063062637,66.02679573773462,2
107.29785482712984,145.83654795211726,16.313345057467828,10.922762091928393,1.487472567562503,18.211326128727155,48.08516100499729,2
84.26720036628268,106.61230376449198,54.383557836079696,9.497381947042324,0.620285185487057,31.209742572628404,36.24308322881854,2
85.59153169627001,130.72933142665195,11.931884704119128,1.1070001296684069,1.4600721514287152,31.778519707409735,55.42932785812941,2
162.10602551007716,188.9669268916789,4.12026462018715,11.649572268006956,1.3338959351339144,12.246371590591497,43.39676898483234,2
79.2163197044262,102.38611153063395,4.95357807833226,8.124371846933737,0.801535260581774,35.679692653454424,15.711674523537482,2
64.60465120104207,88.18443948196233,34.63123677325193,13.477337160602929,1.2633701857603274,15.219558196404556,60.038415834765,2
69.37295938629694,80.76725048818727,5.394999638081536,5.620012641315148,1.8189268092772504,39.35620900206665,25.445820338416617,2
8.933798434204967,32.83847477659651,29.017032349118903,0.496680973058897,1.4690750830042014,33.65390051705014,62.39255441025976,1
27.06158770187227,49.46803041876247,40.25213313154074,4.8296046589189245,1.5877829317461938,23.83426549525453,75.47239563181654,1
131.99254403536526,140.97566027384946,4.583613847890042,9.825537785828935,0.6175576681452841,12.241271482072214,70.8125421685876,2
2.1911778023348134,36.36023799656971,25.398393530318984,4.498015019328048,1.910450308346211,14.080045796177435,50.87932985700152,1
24.548568617084875,44.97081044067505,45.91382698315043,4.770687666816951,0.04050702308485865,17.170711260924303,49.879492157918285,1
32.865624961887946,58.98367509399844,46.89098506810416,3.0578883763859785,0.05870210906339424,11.970047332061865,22.724262556275747,1
80.84559056568612,107.37955836911259,30.911928264799815,5.984755681311135,1.0238427040802074,14.07574138892475,47.99441184546043,2
88.37863557809604,103.19271480226539,61.633088059261866,8.270930976496642,0.5626066453590914,20.5130376702371,91.6328481825982,2
91.24808974401742,99.81935434031097,32.05794236503078,7.69025690680352,0.910799755735504,31.985307287549677,63.46596494229075,2
136.25923781042587,157.7336666041531,29.051295628706022,8.685162623234568,1.1269728733283852,30.51613515175742,38.8203050407632,2
16.448481449666012,16.90984935739232,23.841272838099123,6.449920595259279,0.38115139243430923,19.525405314238753,65.06165974989808,1
49.66631011599945,51.42422890564863,36.13445312691258,9.43957138681089,1.5014300416597293,18.729806463242213,83.67172032174794,1
40.467554038878674,58.56521571955331,66.26462395851912,15.253373958936846,1.5057600531710613,26.010735365734813,64.47167061424173,1
95.19586699285946,100.9348665478499,31.559434803529697,5.045856680294102,1.101035843567492,34.392897376073485,57.01639545318123,2
53.98304947927261,76.6487757808637,28.22746186797489,1.5417233138462798,1.625134079421334,20.971649737240362,68.91605601040607,1
58.215773566707966,71.84510729296598,34.99527108677121,7.0244412242584815,0.6644298691618613,25.15976819142133,87.91105640044282,1
74.68742883482786,75.37367233547175,12.209082625657956,1.0884817209334443,0.9526784486180838,14.33418130575079,60.088025894894955,2
66.8469370683411,67.25210190534547,2.508447608542774,14.053953153607024,1.5023777074811913,20.395019053989905,46.3354601069603,2
18.752363936281355,68.35138756197696,28.143620590701442,5.4179093830129625,0.47256609024559404,29.76512386599704,70.49339482936986,1
39.03543644968957,58.701137766147845,29.84983800915968,11.797627738397535,0.7328532103292417,41.03964260657165,85.2231541207572,1
85.77543599131626,99.79908519085572,47.746609670099474,4.881166512382752,1.0295860220952098,30.831005061025724,69.69017670518873,2
65.27047989310356,68.4333737229512,23.50555127272446,13.19587808332242,0.5142245771490068,17.41406128878006,74.43012065152085,2
99.911938177271,100.60955974369476,6.007148362041882,6.352545829126911,0.7968521732070594,33.85496132385302,50.26951185571781,2
100.96242795217897,103.11763125247275,24.23863495892589,13.282031775603928,1.0902636143280888,23.44849553018803,55.51611556482911,2
77.68569755378057,108.23759865467332,18.90595716250409,15.930189025713227,0.5316022596624477,14.102929683726039,98.21283611490125,2
70.93474087194355,71.13695257669367,37.191208976780736,13.592396944655778,0.6085178147911093,22.609394499602796,59.702457324517894,2
76.12800354821132,84.50184016677252,6.660417082403178,3.04322959343829,1.5270306162000804,26.342854213426712,51.75319846667672,2
78.41809737156285,101.38869670249287,33.39378956805168,3.593800165482701,0.25795319762598934,21.329736074527915,44.10444890696027,2
105.40949929051678,139.97189044073002,50.973424641414745,15.41404671955464,0.02001248139952494,22.420236481955737,18.018111874686085,2
64.04414252440519,65.0589858753267,63.18451990791526,5.147356965104278,1.8678672581704745,30.765244810189785,53.813994183415204,2
96.43693237294005,128.38937607453445,43.08348977530468,20.320724710672806,0.9639673719053495,32.0864257446424,59.21946666103395,2
45.032133624998835,70.24262338164192,9.801333205607964,2.580260503028982,0.6632859630042475,31.343254833158127,58.15135446339974,1
113.82511105871845,125.01666982904761,34.69327746481394,0.8965782504358728,1.0977042205909542,30.30084495387763,70.84375670254974,2
93.37975335107643,101.64268613186606,36.03209896187734,5.228371277503435,1.6256205174832399,14.439484194284525,20.436871501642983,2
96.34640051299563,108.0920296658533,6.722102102391343,14.512310555621337,0.36680293754285165,34.18407987334688,69.38498425843073,2
113.08720844961448,130.9747105451761,51.0780705369202,4.803269532271141,1.1848753219397072,24.45634264019318,71.32329593981817,2
96.26467468697834,116.14333802741504,43.72670742703191,12.016646850232899,0.8892184699836324,34.89113587902457,64.87636026313517,2
13.828271383690307,29.32662297799007,15.501093753577537,4.279374817629365,0.8080572964782206,20.360724944220788,89.85481058478958,0
68.54729437934202,69.18140620549225,2.9112820739672216,10.201290695048602,0.6285387608403739,18.409606945655742,50.61501959001786,2
17.638152772275873,25.658032312169496,59.702141791665596,0.13637676101931717,0.7341342896723129,26.799654722138012,80.56467348568252,1
64.63179202987816,92.78074627054663,19.774030453905702,14.256060461077016,0.59996136949431,31.403248467402623,66.27831461320316,2
64.74507080348837,111.55544253597137,31.759913390776237,5.209316696719716,0.8319893901097764,31.33344798054865,21.84253998145786,2
99.1444514653246,123.24815014801662,52.85967316032141,12.729073950303249,0.21988374105141084,23.68766738920795,82.96715858857364,2
50.36256744890386,77.44248523097193,35.32551266406871,10.104315862346,1.944785629567793,30.682862449686308,50.051886521450186,1
65.94112938052844,79.4557004383231,16.29009600934358,0.40682927803883473,0.37829198271255843,32.23438925887976,69.43061192397123,2
90.89512921469132,107.01830103435125,36.71606138645217,2.042079995202295,1.8937665565142612,27.17048941018715,59.11152628666439,2
4.259876195366644,19.405139287288442,5.32627053309222,7.990007625530154,0.7809384997410036,21.028374873790803,45.6663419736051,0
46.17307310744175,92.95386554794149,36.53450577836181,14.592531424631343,1.1670089508250623,25.649218920277896,58.15693631744503,1
56.743682513124796,60.21040273346616,45.89609526819102,10.821340131292327,1.216586871016957,13.794918125098846,55.467378944385885,1
34.6696768770185,38.901014543080876,31.561622709287597,16.18240429425582,0.9479594626045214,22.261033954611136,71.68496464367544,0
106.57232826588158,143.47953924549995,27.373493712133698,3.9488412833568436,0.005194007591905914,35.97540225815541,36.263283710168956,2
8.891459943155809,70.5922415434629,52.7041595273821,18.368441002687184,0.9560283466952535,29.283577108370558,66.89679187062947,1
78.75424718674125,79.29060240891924,34.06908482490801,11.557339080587578,1.3307779238022426,27.660927198061554,100.0,2
112.46488543530592,135.7006516382537,18.75840307218219,2.1057276015246194,0.8590785080998354,33.394089302119596,32.74745494255829,2
34.62290325504242,35.925429963475295,33.26070635446919,7.387288856350015,0.13622114805713248,32.40327364585362,91.36534881485561,0
57.22097445878843,62.27058816593747,15.050372798458715,18.01959210210532,0.6118659241911419,26.80464226229308,25.72704784147387,1
17.59083284776846,53.981703918064056,49.473793878858125,9.396229266230755,0.8270433935353934,30.098361870425606,90.5110272700652,1
103.94817481663631,132.82121348696603,15.667671597529491,2.7340745512397255,1.5918490496872808,29.818807712484265,67.26702636936577,2
68.01884364165782,83.37710592373935,2.2441367071363736,8.08342002448222,0.034142571571986635,22.02210676831155,9.13943720407373,2
13.751843347550093,16.59387250481296,27.308205881458203,16.18238435630385,0.4140484843737213,20.74130362828126,47.667237339207624,1
54.56767336403702,64.16937595602242,13.732300801986895,4.04870238981743,0.7236105649986451,20.08471926559865,76.7116694561873,1
50.07930139846443,64.06464744804757,27.86006128924116,0.9223943897964224,0.9022913044956773,46.46295365121689,33.759762448601535,1
97.77607710251081,156.67065440570178,18.366023616417728,10.690449836635764,0.13070892781251375,25.15892184893409,92.79320724876544,2
45.13766776715868,46.43791180004029,20.06273288197813,2.168959888872422,0.30597980441878075,21.5346149480019,70.0859789017612,1
81.97145719896702,84.47550281151993,9.43983566525544,6.413801387674972,0.6116527513068111,15.928079079588969,60.89531919159543,2
102.91565808093918,112.33150447497908,34.965295741766994,2.7473761511929595,1.2133451696992692,36.47877526684925,88.01689087239515,2
83.12938384026137,85.59886773621025,34.65226665461053,10.665511063443105,0.32471906772681636,10.074587955033314,54.568877005121585,2
10.620321438305254,17.84403005940287,5.154981301327972,1.0280871997890912,0.6596969989123806,21.68009656594598,49.303013852612466,0
4.819845515703719,15.106333405297773,36.776865650781666,11.054135993630126,1.518636284678745,30.30278256205956,84.11503990381843,1
58.71536468040972,59.37464261862139,23.655297782901105,6.24932049835134,0.4115902963971299,21.730781206342385,52.64291509199477,1
38.17065779914152,38.79061473722669,75.63041889864743,9.583690250412035,0.2533698446914743,32.28239935501837,60.46071161086921,1
5.810607009018682,38.65942082536262,41.049895896462004,7.0008095841634965,1.0484726302955616,22.340294579422885,33.65237900245556,1
32.395375333616656,51.246880045601,37.73489770394244,9.482403098510225,0.6497372001508586,18.522027420317325,69.54426719959979,0
6.003697521539692,14.611511765329844,53.89616034486701,14.933416763022569,1.199001771742881,21.20631469378272,77.7912074783469,1
32.017589507508575,59.98006632365341,33.95632582973253,12.302542985675945,0.21080034156895688,19.839988022052097,75.91844866003714,1
105.25182302088152,123.15887632984433,18.045376396206112,9.236922498345347,1.4752808225983651,26.034895572816126,51.11017031562072,2
20.45568640707473,35.186851648027066,41.73343203358403,9.758135198112775,0.42631209904338074,15.738232285013753,81.53690267957822,1
12.400812394377411,33.79861432833444,18.44059649067838,2.620720869181465,0.86610133735552,30.35361102690109,67.63947047074443,0
21.67067769845631,26.295261904393826,6.065392806931072,13.81687662447834,1.1596082369669651,14.209504960448518,58.483598988044236,1
28.72582270406653,61.74124690895801,2.639615761976465,23.06794815294667,0.9871638866988032,40.52529954518834,56.31970724641682,1
81.61486626331921,88.34964790901216,8.866438207187745,11.033455320935197,0.7941920548091628,20.88832850113147,69.03534143366906,2
131.58904827127236,149.24177918659996,0.27631684949064805,7.154606056479902,0.19545767614908938,15.293972641996179,70.7931518606328,2
11.558727037819352,19.810755625922823,43.34228370062266,2.7666256730712355,1.6911832589976208,21.910501140827563,58.8179399508455,1
54.64376537871681,56.57599580570302,52.4502649674627,11.469632255873272,0.5564867249039307,23.949593747011622,45.36618104855485,2
44.56067956354258,60.57251180396594,54.73269688624265,2.8148935813487714,0.9886983561256838,26.568032633537346,57.25354521820938,1
6.822374869649181,10.795768939175048,51.89874418395142,14.737830524487347,0.5400619045523563,22.60802821420938,63.17969337458597,2
6.076754088802744,20.032090430503786,47.14071599564214,11.1952864961786,1.2814490856308698,19.788999213059043,82.92475918832896,2
109.73810671733209,113.53684345648779,13.902535951331721,2.928435484911021,0.7583508767515974,29.19475885435083,89.79272680524073,2
68.00344612937249,91.71673403833488,46.048880569984696,14.141728582163914,0.01907696949533466,31.619302733347368,85.16131112455436,2
71.563981095799,93.73141720827209,10.553064688987462,0.46673413984101764,0.5228384641819747,30.648579360584364,62.82184739433947,2
64.45038062599221,85.89529593703787,44.69343970671122,2.849157434504309,1.1214649549794113,21.68515392110342,52.647504363852725,2
98.82324040171959,126.19440491704216,26.6366315390351,8.72158954561982,1.021451352186608,32.52844740531957,71.70332659246566,2
21.33841196520133,38.05536000072726,25.16841144347416,3.931023344313356,1.2796013317155026,19.73163492164526,49.82941180733782,1
67.65493383483185,88.41782785748163,27.328311520496104,5.5656540279717905,0.8706486584279145,18.83811199940096,56.837661909818856,2
48.176145801147456,54.743399260267665,44.05757255229979,19.20695828124835,1.8112627107938535,36.40632189242115,76.24434937786705,1
19.34979391252196,37.64839397124539,5.757602637153223,11.714752477051285,0.1239808801455684,37.40614478308076,78.93266563182881,0
3.4785102504151055,13.149994715713081,15.606247096916505,2.941434534976727,0.23245875200677724,18.52378278696008,67.63017809035782,1
90.39200664934378,126.46479480384772,62.94436453229536,2.5439241368209675,0.5165579731954815,35.35678242925725,100.0,2
103.37339473919691,121.45347815845501,28.976812406302813,10.959999027008715,0.9581110861562666,25.34663832009785,70.16032480308365,2
54.698663974213574,66.26957611832495,16.751345283948147,11.694610147533023,0.5646556498769713,27.05252565115019,38.512952790980464,1
38.55280607158737,44.68485854021995,39.2334596658755,9.489281734012149,1.0327890250268963,29.614134958872658,69.72294491683576,1
15.420239295312584,36.13168484781119,40.54981386290312,4.616365006226419,1.436751455354214,19.334673535988692,62.305203373137815,1
70.16025244834152,94.1774470802927,5.75576147034155,15.360509642802656,2.1732031048434055,22.769403563521866,51.30227964133264,2
47.025437648496535,47.90355304784391,21.03826943047871,18.46698662597489,0.7202112154109452,32.613319215670145,93.22100527550003,1
84.99082740534358,100.11850448685465,61.346700854419694,5.087610475708204,0.40821805971461383,31.403650681374877,100.0,2
7.394043612958789,11.190803496676951,10.679307436360908,4.905439074644202,0.22804473253579194,35.771753830262654,67.14226239623635,0
40.06934314960098,56.81518749765709,30.931983913284324,10.748053851450189,0.8421952713641946,39.933604197303694,35.702917219939444,1
25.642821644781307,27.03783247203864,30.38576545408131,6.35859194786705,1.031520269585359,19.9480506847823,50.72626728074573,1
32.70065599328904,51.14124267198439,29.622762712235485,12.977327461486695,1.0478982132362038,30.795003299288197,60.147966323332724,2
94.18126663093452,100.70448288335372,25.041789714258492,15.788478200051994,0.4072283014077776,17.37650681719513,67.05403637122276,2
0.3190265720746126,0.6081942793695561,14.607165947739633,1.6050601930634887,0.9876116547648428,22.6112998385076,91.22106364971951,1
103.51908854896284,134.2851359813009,45.230154952714656,8.94142248264566,0.9496089190474057,13.653356945078096,64.209380513917,2
80.44800755450197,83.1080916628048,55.61051666113826,4.493269068119755,1.140987767522916,19.16046803872947,71.33869081072638,2
125.28125104019277,157.90125176025697,44.83659174952657,2.911019290544962,0.6253327737122558,22.2642703746924,59.998091987376824,2
89.23335176196673,129.0768019377619,37.424887324097206,11.128963185561082,0.7488821251030506,33.30197701378925,73.52382223465553,2
20.141500681657583,24.91298718218502,57.33371798413678,0.1388754551077156,0.0725123478448001,23.788470656018717,99.17473540727656,1
67.46987517100058,84.57280106650623,4.852542289586864,7.722347695627541,1.6055100042740333,25.490047068600187,51.36314214630652,2
34.71445262068103,59.268783598283804,18.937657225390126,12.49827309731586,0.1754925417401686,26.430456342091745,19.208666353663673,0
22.52218949635852,26.107962524743698,37.2204296572622,2.730338060554951,0.6103594884897967,20.54006437916,55.46058797699176,0
51.00708426901682,66.53392578219638,40.48017718867284,10.256913897262736,0.06895729623625313,23.599488831753348,83.74460593510035,1
66.08545204765385,72.27128952134149,40.7857977522131,13.814315880275593,0.6383684301085302,18.83601609735557,78.89678701757141,2
12.935782745552906,53.21131856892932,53.5022006771187,6.289681042180761,0.9638282106620506,17.977737655363377,54.95369295477507,1
41.50840178979183,65.46257528678773,43.24564974640102,7.479263112977735,0.7023142177933515,20.691620951048115,51.93098637421271,1
42.02698737014612,51.088831893433536,9.72488568030031,6.958313013965094,0.6959764320510115,33.13478647954386,96.1108020562961,1
89.53729796692647,92.73209067452721,8.319430788430168,12.306200044064187,1.1087168091094262,18.30404789737556,52.21952836173777,2
7.822050515766236,52.06993589387574,31.407499881553413,13.69681704137112,0.5275156512162102,31.987948523026162,51.5573181331625,1
44.19783327811267,53.04047301254383,32.49144597219927,5.450259938269249,0.07956756818178612,28.826842995239495,38.146791913314914,1
24.308719584600993,26.02502926183685,34.85754616640506,16.987591642345166,0.8133741451460721,38.69893402387375,46.99067324367496,0
61.322538572153,70.88118918526193,52.170116486304416,4.814277694349165,0.06553726565987783,27.66019115170962,64.39645003586185,2
117.06126280477966,156.53037810176326,35.911633188932036,13.519350013536805,1.7091025151941592,24.419148640924313,66.76636837404223,2
52.82100200432271,68.7152115703912,51.146404608776685,7.600785013307224,0.9603684147518767,20.77219175046377,52.56371885712906,1
64.50525788687939,83.10851070187702,37.25420729111764,6.73612131746325,0.848251356408292,18.06457193165254,26.824338721768008,2
25.651472769862636,56.999311861616796,41.314244818657144,7.863719370037549,1.0541282534756635,22.045630448526204,61.176858485063384,1
53.943703540079134,64.20251104178674,12.943663057988992,10.360959151384133,1.2455611241329536,36.23634895452054,44.03961630156111,1
118.23763960825279,160.1185277149983,8.396912317795891,11.537028778055658,0.47130431610945334,19.398609510472664,68.9014177745299,2
52.019520953118494,67.47521927741661,20.7000921622098,4.6335724932741105,1.1347605270000574,25.158726622653894,63.73535130494124,1
33.75921097935202,41.63489033398539,26.329123597176558,7.664409418237427,1.3129648252094013,15.209714665713522,100.0,1
5.734677676102379,24.23006968944049,53.210307139015214,12.731804274224343,0.9265115227266119,17.82423785894594,71.47563709558885,1
48.56437767748297,54.130011939841864,17.03699053782863,13.025330518177975,0.5013819961642003,16.00719042227749,55.561886913319654,1
62.409708638461865,74.32793545581889,14.996571811724548,10.671626506265385,1.5808529220741292,38.28196649681905,71.11853163483248,2
127.28564782102721,152.10460132977636,31.187098705639418,15.127146599581389,1.7220841885897034,38.56660159259883,53.04115649257455,2
61.02368050907418,65.20530819569602,31.94700649369199,9.725519793820538,0.4999717558908277,31.44658579757383,72.59279324087407,2
55.06505188246925,72.36026870811855,0.7410001931583601,12.464322376250834,1.1760130409687872,22.561635767119846,65.522767293274,1
63.81566206869719,111.8468286951535,44.78087162832766,4.1276647472607735,1.2869152576306435,12.647396626278018,53.670559857450414,2
95.00598343993474,104.11454501782785,22.751878175658742,15.708312990943128,0.755375007227657,34.71149758376835,79.32713544558572,2
1.997536927831085,13.2600878150846,5.72340035450096,3.176659111765688,0.47236002015070566,24.219508672834014,73.63919872897166,1
66.04929690360645,75.69956812611454,16.82586393097963,21.490185926448316,1.4190761646675274,26.025103180317295,50.648150034123844,2
120.26377777938592,156.6038188649064,28.268597462255784,8.479073850987298,1.9286801949226535,32.82233689042904,55.76824521734024,2
72.82917266174726,77.78668345996049,47.41838824869923,8.17598769476842,1.4779947786168535,11.77566284632099,69.01317030014921,2
82.54214296232463,92.9416700920911,50.501597465807535,4.534101162899534,1.295381121236304,26.08954331273269,81.89139489828884,2
67.7816573361398,90.90112460975595,28.266161088995958,18.989574327694932,0.9999400128692741,27.738917958637707,58.82428997993783,2
119.03079518438403,140.77886150297704,38.103105549231955,9.234938673609324,0.039380114053040316,33.398140972398565,52.46198601554321,2
15.896629199180936,30.490855065052937,27.15080880214652,4.1810072048786955,1.3342910675223267,26.712618300210227,80.00911167438217,1
62.52988274042003,70.43327799847444,9.990728788885221,1.0897302730936929,0.31406127007530377,12.498435426105281,23.748290576375986,2
60.702607175278935,66.70437293863145,51.87465494792076,3.417245255181829,0.7597031174906681,33.26131072403977,62.11462537750417,2
21.06224384207529,45.807793349541214,10.988865191501102,4.072676668888713,1.1296347337304913,23.72523517999009,69.78549032808121,1
48.157760201396655,65.1701228350799,47.24882013324236,1.7996841273188071,0.18893524698239295,26.356174782174534,48.538319559069066,1
6.379066968273321,41.4675536527695,0.05800251992267391,4.292887094557415,0.05952468339278205,18.655216855008135,29.6099550342632,0
48.32861210171721,73.33196222116364,46.48369680506628,4.491512210058565,0.22703922711704283,20.297128329961147,58.635344335604195,1
14.753659304587885,21.125382323156103,23.409718721093018,1.7807023587258861,0.3700338523541904,22.382568346018843,62.43817301689859,0
113.63125539509807,133.58685031861955,9.541591042846477,1.442875320243239,0.7542189597738287,31.711472485349027,17.09921817923002,2
65.41783357911906,66.4286203633963,68.65486049876313,12.496248476079725,0.9100617553308121,25.37630279486646,59.741629493753614,2
20.219417519132485,39.01599006527691,33.955021213925605,10.845190375239728,0.6902621906615165,21.331656605423756,68.7304262297956,0
22.11043778097904,34.07205649970297,47.30962629419539,4.786823133402815,0.36415711314683324,21.735061574684902,88.58185076052892,1
